date,method,n_synth_series,prefer_stress,ranking,port_ret,predicted_regime,vol_bucket,bucket
2017-12-05,regime,5,True,stress,-0.006487834222300586,0,low,calm
2017-12-06,regime,5,True,stress,-0.0035032117826333782,0,low,calm
2017-12-07,regime,5,True,stress,0.005317793980220976,0,low,calm
2017-12-08,regime,5,True,stress,0.004415600591922022,0,low,calm
2017-12-11,regime,5,True,stress,0.0012779691034708353,0,low,calm
2017-12-12,regime,5,True,stress,-0.0013747503503539016,0,low,calm
2017-12-13,regime,5,True,stress,0.0016545017526380609,0,low,calm
2017-12-14,regime,5,True,stress,-0.006264087854116734,0,low,calm
2017-12-15,regime,5,True,stress,0.009844434689009045,0,low,calm
2017-12-18,regime,5,True,stress,0.009072225743625772,0,low,calm
2017-12-19,regime,5,True,stress,-0.0045041724287942595,0,low,calm
2017-12-20,regime,5,True,stress,0.0005362055742698603,0,low,calm
2017-12-21,regime,5,True,stress,0.00278547731442421,0,low,calm
2017-12-22,regime,5,True,stress,-0.00016998079246252856,0,low,calm
2017-12-25,regime,5,True,stress,1.8476832628591712e-05,0,low,calm
2017-12-26,regime,5,True,stress,0.00020297686660212505,0,low,calm
2017-12-27,regime,5,True,stress,0.0008662126167957131,0,low,calm
2017-12-28,regime,5,True,stress,0.0034117031484231586,0,low,calm
2017-12-29,regime,5,True,stress,-0.005224996763827098,0,low,calm
2018-01-01,regime,5,True,stress,-4.699402856551347e-05,0,low,calm
2018-01-02,regime,5,True,stress,0.008570107751297944,0,low,calm
2018-01-03,regime,5,True,stress,0.004485519270145734,0,low,calm
2018-01-04,regime,5,True,stress,0.0036793904248007213,0,low,calm
2018-01-05,regime,5,True,stress,0.0049874565928170545,0,low,calm
2018-01-08,regime,5,True,stress,0.0022198161615225843,0,low,calm
2018-01-09,regime,5,True,stress,6.400352547943925e-05,0,low,calm
2018-01-10,regime,5,True,stress,-0.0016083387867977046,0,low,calm
2018-01-11,regime,5,True,stress,0.010423001280006394,0,low,calm
2018-01-12,regime,5,True,stress,0.005269297279254792,0,low,calm
2018-01-15,regime,5,True,stress,0.00049630901750707,0,low,calm
2018-01-16,regime,5,True,stress,-0.006668789702837059,0,low,calm
2018-01-17,regime,5,True,stress,0.008162271641365206,0,low,calm
2018-01-18,regime,5,True,stress,-0.0030650614102791796,0,low,calm
2018-01-19,regime,5,True,stress,0.008119974085502767,0,low,calm
2018-01-22,regime,5,True,stress,0.006406258382456134,0,low,calm
2018-01-23,regime,5,True,stress,0.003712740448363993,0,low,calm
2017-11-01,mixed,5,True,stress,0.0007323083487983316,0,low,calm
2017-11-02,mixed,5,True,stress,0.0005850660757657987,0,low,calm
2017-11-03,mixed,5,True,stress,-0.00013916757779761568,0,low,calm
2017-11-06,mixed,5,True,stress,0.0029563497922430945,0,low,calm
